anime_id,name,genre,type,episodes,rating,members,description
23177,Piano Specials,"Drama, Music, Romance, Shoujo, Slice of Life",Special,4,5.33,194,#REDIRECT [[S · A: Special A]]
21981,Pic-lele,Kids,TV,Unknown,6.33,59,"{{Series
|genre=Comedy, Slice of Life
|media=Anime, Manga
|image=File:Piace - Watashi no Italian.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Piacevole!''' (ピアシェーヴォレ! 〜piacevole〜, ''Piashēvore'') is a Japanese web[[manga]] series written and illustrated by Nab_At/Atsuko Watanabe, and published by NHN. An [[anime]] adaptation entitled '''Piace: My Italian Cooking''' by Zero-G aired between January 11 and March 29, 2017.

==Plot==
While on her summer break, Morina Nanase starts a"
15897,Picchipichi Shizuku-chan,"Comedy, Kids",TV,52,6.83,102,
31464,Pichiko Dakyuubu,"Comedy, Sports",TV,29,5.0,39,
31465,Pichiko Dakyuubu USA-hen,"Comedy, Sports",Special,3,4.92,41,
30386,Pikaia!,"Drama, Kids, Slice of Life",TV,13,5.8,483,"{{Series
|genre=Drama, Slice of Life
|demographic=Kodomo
|tag=Edutainment, Space
|media=Anime
|image=File:Pikaia.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Pikaia!'''|ピカイア!}} is a Japanese educational anime series produced by NHK Educational. The first season aired from April 29 to July 30, 2015 for 13 episodes, and the second season aired from February 26 to May 27, 2017.

==Plot==
In a future where the Earth is rendered uninhabitable for all life, humanity beg"
31078,PikkaPika Summer,,TV,31,5.67,96,
20005,Pinch to Punch,Comedy,TV,156,5.71,66,
17423,Pink Lady Monogatari: Eikou no Tenshi-tachi,"Drama, Music, Slice of Life",TV,33,6.33,111,
25601,Pink Lady Monogatari: Eikou no Tenshitachi Recaps,"Drama, Music, Slice of Life",Special,2,7.33,54,
29393,Pinky Monkey no Umareta Hi,Adventure,ONA,1,4.4,70,
29397,Pinky Monkey x FaFa Collaboration Animation: At Afternoon of Sunny Day,Slice of Life,ONA,1,4.12,82,
29391,Pinky Wakuwaku Tabi Stroll,Slice of Life,ONA,7,3.59,87,
19909,Pipi Tobenai Hotaru,"Drama, Fantasy",Movie,1,5.2,74,
5018,Piroppo,Comedy,TV,23,5.06,251,
34235,Pittanko! Nekozakana,Comedy,TV,Unknown,5.67,64,
31642,Pittanko! Taiyou-sensei to Pittanko,"Comedy, Kids, School",Special,1,6.25,34,
30200,Piyo no Ongaeshi,Music,Music,1,5.0,47,
30803,"Planetarium Chibi Maruko-chan, Hoshi ni Negai wo","Comedy, Kids, School, Slice of Life",Movie,1,6.73,151,
34476,Platonic Chain: Ansatsu Jikkouchuu,"Sci-Fi, Slice of Life",Special,1,1.67,51,
3769,Play Ball 2nd,"Action, Shounen, Sports",TV,13,6.56,198,"{{Series
|genre=Sports
|tag=School, Baseball
|media=Anime, Manga
|image=File:Play Ball.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Play Ball'''|プレイボール|Purei Bōru}} is a [[manga]] series by [[Akio Chiba]] which ran in [[Weekly Shōnen Jump]] from 1973 to 1978. The series was released concurrently with Chiba's other major work, Captain, the other series for which he won the 22nd [[Shogakukan Manga Award]] for shōnen in 1977. In 2005 and 2006, the series was eventual"
29898,Plus 50000-nen,Sci-Fi,Movie,1,5.08,72,
22493,Pochacco no Jack to Mame no Ki,"Fantasy, Kids",OVA,1,5.96,93,
22623,Pochacco no Ninjin Hata wa Oosawagi,"Fantasy, Kids",OVA,1,6.35,76,
22617,Pochacco no Wakuwaku Birthday,"Fantasy, Kids",OVA,1,6.0,74,
17613,Poka Poka Mori no Rascal,Kids,TV,52,5.22,93,
32621,Pokopon no Yukai na Saiyuuki,"Adventure, Fantasy, Kids, Magic, Martial Arts",Movie,1,5.57,35,
22577,Pom Pom Purin no Kitakaze to Taiyou,"Fantasy, Kids",OVA,1,5.56,74,
22569,Pom Pom Purin no Usagi to Kame,"Fantasy, Kids",OVA,1,4.31,78,
31667,Ponkotsu Quest: Maou to Haken no Mamono-tachi,"Comedy, Fantasy",ONA,Unknown,3.0,48,
31647,Ponkotsuland Saga,"Comedy, Parody",ONA,1,3.41,140,
23089,Ponsuke no Haru,"Comedy, Kids",Movie,1,6.33,62,
7527,Ponsuke no Udekurabe,Action,Movie,1,6.4,91,
13103,Ponta to Ensoku,"Adventure, Drama",OVA,1,6.4,185,
30360,Poppen-sensei to Kaerazu no Numa,"Adventure, Fantasy, Kids",Special,1,4.45,56,
23633,Poppoya-san: Nonki Ekichou,Kids,Movie,1,7.57,74,
23635,Poppoya-san: Nonki Kikanshi,Kids,Movie,1,7.14,67,
2093,Pops,"Romance, Shoujo, Slice of Life",OVA,1,5.9,171,"{{Series
|genre=Adventure, Fantasy
|media=Manga
|image=File:Opus.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Opus''' is a [[manga]] series by Satoshi Kon. 

==Plot==
''Opus'' is Kon's metafictional tale of Chikara Nagai, a creator under pressure to finish his latest graphic novel, Resonance, who finds that the harshest critic of the shock ending he's got planned is the character who'll have to die in it! Nagai's strengths and weaknesses as a creator are tested beyond their lim"
29925,Poron Guitar,Kids,Movie,1,4.37,78,
27451,Porong Porong Pororo 2,Kids,TV,52,5.57,62,
27455,Porong Porong Pororo 3,"Kids, Sci-Fi",TV,52,5.42,60,
27457,Porong Porong Pororo 4,"Cars, Kids",TV,26,5.25,65,
27459,Porong Porong Pororo 5,"Cars, Kids",TV,26,5.63,66,
6524,Pororo Daemoheom,"Adventure, Kids",Special,1,5.44,88,
27463,Pororo Geugjangpan Super Sseolmae Daemoheom,"Cars, Kids",Movie,1,4.14,58,
27465,Pororo Hanguk-e Wass-eoyo,"Adventure, Kids",ONA,1,4.55,64,
27461,Pororo&#039;s English Show,"Kids, Music",TV,13,5.31,53,
27453,Pororo-wa Noraehaeyo,"Kids, Music",TV,14,5.36,55,
22593,Potecco Babies (2011),Comedy,ONA,12,4.85,118,
8670,Pozzie,Kids,Special,17,6.73,82,
30765,Present,"Drama, Kids",OVA,1,5.5,45,"{{Series
|genre=Horror
|media=Manga
|image=File:Presents.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Presents''' (プレゼント) is a [[manga]] written and illustrated by Inuki Kanako.

==Plot==
Kurumi never received any presents as a child. Now, as an old woman trapped in the body of a young girl, she has her revenge on the world by handing out gifts to the deserving and undeserving alike. The petty, venal, and mean-spirited receive ironic gifts that prove to be their undoing, and in"
34118,Pride,Slice of Life,ONA,1,4.89,35,"{{Series
|genre=Action, Adventure, Horror
|tag = Suspense
|media=Film, Live Action, Manhwa
|wiki=priest
|wiki name=Priest Wiki
|image=file:Priest.png
|foundingdate=February 1, 2011
|pagecount=74
|datechecked=June 17, 2017
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=Yes
}}
'''Priest''' is a [[manhwa]] series created by Hyung Min-woo. The manhwa was adapted into the 2011 American horror film of the same name.

==Plot==
Priest tells the story of humanity's battle against 12 fallen angels. D"
24811,Prison Bear,Comedy,ONA,1,3.39,92,"{{Series
|genre=Horror, Psychological
|media=Manga
|image=File:Prison Lab.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Prison Lab''' (プリズンラボ, ''Kangoku Jikken'') is a [[manga]] written by Kantetsu and illustrated by Mizuse Chiho.

==Plot==
Eyama Aito, a high school student, is the victim of daily bullying. One day a strange letter arrives inviting him to a ""captivity game."" He may choose one person to hold captive for one month with a chance at winning a large amount of money."
25983,Private Eye Dol,"Comedy, Mystery",Special,3,5.91,73,
17313,Pro Golfer Saru,"Kids, Sports",Special,1,6.2,74,"{{Series
|genre=Sports
|demographic=Shōnen
|tag=Golf
|media=Anime, Manga
|wiki=fujiko-fujio
|wiki name=Fujiko Fujio Wiki
|image=File:Pro_Golfer_Saru.jpg
|foundingdate=2022-04-15
|pagecount=580
|datechecked=2024-07-03
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Pro Golfer Saru'''|プロゴルファー猿}} is a Japanese [[manga]] by [[Fujiko Fujio]] that was serialized by [[Weekly Shōnen Sunday]] from 1974 to 1980. An anime adaptation by [[Shin-Ei Animation]] Studios was aired from"
16650,Pro Golfer Saru (1985),"Kids, Sports",TV,143,6.77,108,"{{Series
|genre=Sports
|demographic=Shōnen
|tag=Golf
|media=Anime, Manga
|wiki=fujiko-fujio
|wiki name=Fujiko Fujio Wiki
|image=File:Pro_Golfer_Saru.jpg
|foundingdate=2022-04-15
|pagecount=580
|datechecked=2024-07-03
|animangafooter=Yes
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Pro Golfer Saru'''|プロゴルファー猿}} is a Japanese [[manga]] by [[Fujiko Fujio]] that was serialized by [[Weekly Shōnen Sunday]] from 1974 to 1980. An anime adaptation by [[Shin-Ei Animation]] Studios was aired from"
17321,Pro Golfer Saru: Kouga Hikyou! Kage no Ninpou Golfer Sanjou!,"Kids, Sports",Movie,1,4.5,73,
17317,Pro Golfer Saru: Super Golf World e no Chousen!!,"Kids, Sports",Movie,1,5.6,61,
18339,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou,"Comedy, Sports",Movie,1,4.5,58,
18341,Pro Yakyuu wo 10-bai Tanoshiku Miru Houhou Part 2,"Comedy, Sports",Movie,1,4.75,58,
32385,Project HAL,"Action, Mecha",ONA,3,5.96,201,"{{Series
|demographic=Shōjo
|genre=Action, Comedy, Mecha, Science Fiction
|tag=High School
|media=OVA, Film
|wiki=a-ko
|wiki name=The Project A-ko Wiki
|image=File:Project A-ko.jpg
|foundingdate=April 17, 2012
|pagecount=27
|datechecked=June 16, 2017
|animangafooter=Yes
|animanganavlink=Yes
|adoptable=Yes
}}
'''Project A-Ko''' is a 1986 [[anime]] that has five sequels from 1987-1990.

==Plot==
An alien space craft crashed into Graviton City, wiping out the entire population and leaving a massive"
32148,PS3® no Tsukai Kata: feat.Peeping Life,"Comedy, Slice of Life",OVA,6,5.08,93,
29377,Pulsar,"Dementia, Music",Movie,1,5.08,73,
34406,Punpun Polka,"Kids, Music",Music,1,4.36,24,
9426,Pururun! Shizuku-chan,"Comedy, Kids",TV,51,5.9,148,
9533,Pururun! Shizuku-chan Aha,"Comedy, Kids",TV,51,5.86,102,
9542,Puttsun Make Love,"Comedy, Ecchi, Romance",OVA,6,5.94,142,
10459,Puu-Neko,Comedy,TV,11,5.49,496,"{{stub}}
{{translation|'''Neko'''|ネコ||lit. ""Cat""}} is an alternate term to [[uke]] used for the ""bottom"" in boyfriends/girlfriends relationships,<ref name=""jwa"">''Japanese with Anime'' - [https://www.japanesewithanime.com/2018/02/tachi-neko-riba-meaning.html Tachi, Neko, Riba タチ, ネコ, リバ / 凸凹回] Wednesday, February 21, 2018</ref> but has become more associated with [[Yuri]] (Girls' Love) relationships.{{fact}} Not to be confused with the homonym: neko (猫), meaning a ""cat,"" the animal.<ref name=""jw"
11589,Puu-Neko Shougekijou,Comedy,TV,11,5.79,184,#REDIRECT [[Food Wars!: Shokugeki no Soma]]
19009,Puyo Puyo: Madou Monogatari,"Comedy, Fantasy",OVA,1,6.8,151,
15873,Pyun Pyun Maru,"Comedy, Martial Arts",TV,26,7.13,94,
5240,"Pyuu to Fuku! Jaguar: Ima, Fuki ni Yukimasu","Comedy, Music",Movie,1,7.03,405,
23889,Pyuu to Fuku! Jaguar: Return of Yaku Ichinenburi,"Comedy, Music, Shounen",OVA,3,6.8,122,
30095,Qi Cai Lao Fu Zi,"Action, Comedy, Seinen",Movie,1,6.78,82,
29910,Qin Shiming Yue 3D: Dianying Longteng Wanli,"Action, Fantasy, Historical, Martial Arts",Movie,1,6.91,254,
33278,Qin Shiming Yue Tebie Pian: Di Zi Jiang Xi,"Action, Fantasy, Historical, Martial Arts",ONA,1,5.81,107,
33258,Qin Shiming Yue Zhi: Guoqing Tebie Pian,"Action, Comedy, Fantasy, Historical, Martial Arts",ONA,1,3.69,96,
29936,Qin Shiming Yue Zhi: Junlin Tianxia,"Action, Fantasy, Historical, Martial Arts",ONA,Unknown,7.46,208,
29937,Qin Shiming Yue Zhi: Luosheng Tangxia,"Action, Fantasy, Historical, Martial Arts",ONA,1,6.05,131,
29935,Qin Shiming Yue Zhi: Tian Xing Jiu Ge,"Action, Fantasy, Historical, Martial Arts",ONA,3,7.07,194,
15905,Qin Shiming Yue Zhi: Wanli Changcheng,"Action, Fantasy, Historical, Martial Arts",TV,37,8.43,273,
33761,Qui Shui Yi Yun,"Horror, Mystery, Supernatural",ONA,12,7.25,83,
29483,Rainbow no Anime Bako,Kids,Special,1,3.86,56,
33630,Rainbow Sea,"Adventure, Fantasy, Sci-Fi",TV,26,7.2,67,
9438,Rainbow Sentai Robin,"Action, Adventure, Sci-Fi",TV,48,6.22,233,
32219,Raldessia Chronicles,"Action, Adventure",ONA,1,5.03,81,"{{Series
|genre=Action, Fantasy, Romance
|tag=Military, War
|media=Anime, Manga, OVA, Game, Guide Book
|wiki=valkyria
|wiki name=Encyclopedia Europa
|image=File:Valkyria Chronicles.jpg
|foundingdate=January 5, 2009
|pagecount=2,031
|datechecked=May 7, 2021
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{translation|'''Valkyria Chronicles'''|戦場のヴァルキュリア|Senjou no Valkyria}} is a tactical role-playing game developed and published by Sega. Initially released for the PlayStation 3 in 2008,"
16526,Ranpou,"Comedy, Parody, School",TV,21,6.67,103,#REDIRECT [[Lunfor]]
17721,Rennyo Monogatari,"Drama, Historical",Movie,1,7.8,129,#REDIRECT [[My Love Story!!]]
7473,Rennyo to Sono Haha,Historical,Movie,1,6.21,132,
10607,Rerere no Tensai Bakabon,Comedy,TV,24,6.64,182,"{{Series
|genre=Comedy, Slice of Life
|media=Anime, Manga, Game
|image=File:Tensai_Bakabon.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Tensai Bakabon''' (天才バカボン, lit. ""Genius Bakabon"") is a [[manga]] and [[anime]] series created by Fujio Akatsuka which began publication on April 9, 1967, in Weekly Shōnen Magazine.

==Plot==
Tensai Bakabon is the tale of a child prodigy and his ""philosophical"" father. Bakabon‘s father has his own philosophy and he leaves no stone unturned in hi"
29477,Rescue YoYo,"Kids, Mecha",Special,1,3.26,67,"{{Series
|genre=Action, Fantasy
|media=Manga
|image=File:Soul_Rescue.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Soul Rescue''' (ソウルレスキュー, ''Souru Resukyū'') is a [[shōjo]] [[manga]] series created by Aya Kanno. In the United States, it is published by [[Tokyopop]].

==Plot==
Renji is a rogue angel who seems to know only how to fight. God banishes Renji to earth for his recklessness. He can only return on one condition - if he is able to save ten thousand human souls. God send"
19467,Revbahaf Wang-gug Jaegeon-soelgi,"Comedy, Drama, Shoujo",TV,26,6.13,241,
32768,Revenge of Green Mutant,Music,Music,1,3.85,69,
3372,RGB Adventure,Adventure,TV,6,5.21,109,"{{stub}}
[[File:Coverr.png|thumb]]
An '''adventure''' is an exciting or unusual experience; it may also be a bold, usually risky undertaking, with an uncertain outcome. Adventures may be activities with some potential for physical danger, such as skydiving, mountain climbing and/or participating in extreme [[sports]]. The term also broadly refers to any enterprise that is potentially fraught with physical, financial or [[psychological]] risk, such as a business venture, a [[romance|love affair]]"
14249,Ribbon no Kishi (1999),Adventure,Movie,1,5.86,178,
22241,Ribbon no Kishi Pilot,Adventure,Special,1,5.36,139,
13459,Ribbon-chan,Comedy,TV,24,4.83,93,
32851,Riding the Storm,Music,Music,1,3.49,67,
22391,Ring Ring Boy,Dementia,Movie,1,4.4,69,
29797,Risu no Panache,Kids,Movie,1,4.92,83,
6195,Rita to Nantoka,Slice of Life,TV,26,6.0,269,
3073,Robby to Kerobby,"Comedy, Kids",TV,52,6.0,94,
9536,Robin-kun to 100 nin no Otomodachi,"Comedy, Kids",ONA,13,5.22,163,
15069,Robin-kun to 100 nin no Otomodachi Season 2,Kids,TV,13,5.17,73,
31302,Robo to Shoujo (Kari): Oshirase Gekijou (Kari),"Comedy, Sci-Fi",ONA,5,3.81,127,
31898,Robocar Poli,"Cars, Comedy, Kids",TV,26,4.85,51,
32221,Robocar Poli 2,"Cars, Kids, Police",TV,26,5.45,45,
4547,RoboDz,Sci-Fi,TV,26,5.0,125,#Redirect [[Mecha]]
20147,Robokko Beeton,"Adventure, Comedy, Kids, Slice of Life",TV,50,6.17,71,
16620,Robot King,"Action, Mecha",Movie,1,4.67,90,#REDIRECT [[Ninja Senshi Tobikage]]
29375,Robot Pulta,"Adventure, Comedy, Kids, Mecha",TV,40,5.0,45,
16566,Robot Taekwon V 3tan! Sujung Teukgongdae,"Action, Mecha, Sci-Fi",Movie,1,4.81,86,
16490,Robot Taekwon V wa Hwanggeum Nalgae,Mecha,Movie,1,4.93,91,
16562,Robot Taekwon V: Wooju Jakjeon,"Action, Mecha, Sci-Fi",Movie,1,4.88,88,
19875,Robotan,"Comedy, Kids",TV,104,6.54,108,"{{Stub}}
{{Series
|image= File:Robotan.jpg
|media=Manga, Anime
|wiki= 
|wiki name= 
|foundingdate=
|pagecount=
|datechecked= 
|demographic= Kodomo
|genre=Comedy
|tag= 
|animangafooter=
|animanganavlink=
|adoptable=
}}
{{Translation|''' Robotan'''|ロボタン|}} is a Japanese manga series created by [[Kenji Morita]] which was published in [[Shōnen Gahōsha]] from 1966 to 1968.

It was adapted into 2 anime series. The first monochrome series by [[Daiko Advertising]] from Octoeber 4, 1966 to September 27,"
14781,Roboteuwang Sseonsyakeu,"Action, Mecha, Sci-Fi",Movie,1,2.49,121,
33237,Romangeun Eobsda,Drama,Movie,1,6.0,53,
20003,Roppou Yabure-kun,Slice of Life,TV,110,6.75,64,
7211,Rose O&#039;Neill Kewpie,Comedy,TV,26,6.4,133,
25623,Rouge: Lady&#039;s Comic Video,"Drama, Josei, Romance",OVA,2,7.33,144,
9061,RPG Densetsu Hepoi,"Adventure, Fantasy",TV,50,6.89,158,
31373,Rudolf to Ippaiattena,"Adventure, Kids",Movie,1,7.63,405,
33710,Run &amp; Roll,Dementia,Movie,1,3.67,84,
10653,Running Boy: Star Soldier no Himitsu,"Sci-Fi, Space",Movie,1,5.64,96,
33535,Runningman,Slice of Life,ONA,1,4.7,48,"{{Series
|genre=Action, Science Fiction, Supernatural
|demographic=Shōnen
|media=Anime, Manga, Visual Novel, Game, TV drama
|wiki= wingman
|wiki name= Wingman Wiki
|image=File:Wingman.jpg
|foundingdate=2014/09/02
|pagecount= 34
|datechecked = d
|animangafooter=Yes
|animanganavlink=No
|adoptable=Yes
}}
{{nihongo|'''Wingman'''|ウイングマン}}, also known as {{nihongo|'''Dream Soldier Wingman'''|夢戦士ウイングマン|Yume Senshi Uinguman}}, is a Japanese science fiction [[manga]] series by Masakazu Katsura. It was se"
9212,Ruri-iro Princess,"Romance, Shoujo",OVA,2,5.61,179,"{{Series
|genre=Romance
|demographic=Shōjo
|tag=Princess, Superpower
|media=Manga, OVA
|image=File:Ruri-iro Princess.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
{{Translation|'''Ruri-iro Princess'''|るり色プリンセス}} is a Japanese manga series by Mito Orihara. It was serialized in Jitsugyo no Nihon Sha, Ltd's ""Omajinai Comic"" magazine from September 1987 to February 1989, where its chapters were compiled into 4 tankobon volumes.

A 2-episode [[OVA]] series by [[Studio Pierrot]] were rel"
8567,Rusuban,"Fantasy, Kids",Movie,1,4.5,78,
30138,Rusuden Hour: Sodan Brothers,Comedy,TV,25,7.67,51,
33078,Ryoku Tama Shinshi,"Comedy, Demons",Movie,1,6.0,33,"{{Series
|demographic=Seinen
|genre=Drama, Horror, Mystery, Psychological
|media=Manga
|image=file:Kokushi no Shima.png
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Kokushi no Shima''' (黒祠の島, lit. ""Kokushi Island"") is a [[manga]] series written by Fuyumi Ono and illustrated by Kotetsuko Yamamoto.  

==Plot==
Two friends investigate the disappearance of a writer on a small island, which has been largely cut off from the mainland since the fall of the Shinto during the Meji era. They"
30204,Ryoukan-san,Historical,Movie,1,5.4,55,
31547,Ryouma 30 Seconds,Historical,TV,5,8.8,54,
8685,Ryuuichi Manga Gekijou Onbu Obake,Supernatural,TV,52,5.59,102,
32559,Ryuuzou to Shichinin no Kobun-tachi x Frogman,Comedy,ONA,5,4.29,41,
4940,Sabaku no Kaizoku! Captain Kuppa,"Action, Adventure",TV,26,7.16,212,
23707,Sabaku no Kuni no Oujosama,"Adventure, Fantasy",OVA,1,6.4,65,
17427,Sabaku no Takara no Shiro,Drama,OVA,1,5.0,69,
5997,Sabu to Ichi Torimono Hikae,"Action, Adventure, Drama, Historical, Martial Arts, Police, Samurai, Shounen, Slice of Life",TV,52,7.1,494,
33239,Saenggakboda Markeun,"Drama, Slice of Life",Movie,1,7.5,410,
32397,Sagaken wo Meguru Animation,Slice of Life,Movie,2,6.24,535,
29471,Saikin Ponta,"Kids, Slice of Life",TV,12,6.0,62,
4574,Saikyou Robot Daioja,"Action, Mecha, Shounen",TV,50,6.64,219,
8561,Saint Elmo: Hikari no Raihousha,Sci-Fi,Special,1,6.25,152,
23593,Saitama Bousou Saizensen Flag! Shinimonogurui no Seishun!!,"Drama, Slice of Life",OVA,1,6.0,62,
33856,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen",Comedy,ONA,25,6.0,31,
33857,"Saitama-ken Zaijuu, Fujiyama Osamu, 33-sai, Mushoku (NEET).: Fujilog Nyuumon-hen Specials",Comedy,Special,4,4.0,26,
25915,Sakura Capusule,"Kids, Slice of Life",OVA,1,6.07,282,
3869,Sakura Momoko Gekijou: Coji-Coji,"Comedy, Fantasy",TV,100,6.65,186,
15393,Sakura no Ondo,Drama,Movie,1,6.38,1498,"{{Stub}}
{{Series
|genre=Slice of Life
|media=Light Novel
|image=File:Sakura_no_Ame.jpg
|animangafooter=No
|animanganavlink=No
|adoptable=No
}}
'''Sakura no Ame''' (桜ノ雨, lit. ""Cherry Blossom Rain"") is a [[light novel]] by Hitomi Amemiya and Ryou Fujita. It features art by Asato Mizu and Batako. The novel is based on halyosy's Vocaloid ""Sakura no Ame"" song.

==Plot==
{{Sectionstub}}

==External Links==
{{Sectionstub}}
===Official===

===Other Sources===

===Other Wikis===
* [http://vocaloid.wikia"
